"Protein","Count_NP","Count_Comp","Count_ABP","Mean_NP","Mean_Comp","Mean_ABP","Fold_change_NP_vs_Comp","Fold_change_NP_vs_ABP","Fold_change_Comp_vs_ABP","P_value_A_NP_vs_Comp","P_value_A_NP_vs_ABP","P_value_A_Comp_vs_ABP","Flag_A_NP_vs_Comp","Flag_A_NP_vs_ABP","Flag_A_Comp_vs_ABP","Protein_Collection_ID","Protein_Collection","Description","Reference_ID","Residue_Count","Monoisotopic_Mass","Protein_ID"
"tr|D4ACW1|D4ACW1_RAT",2,0,1,4.64132367943909,NA,4.6272052815635,NA,0.0141183978755857,NA,NA,0.845711624856744,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","SAM_MT_RSMB_NOP domain-containing protein OS=Rattus norvegicus (",143094598,772,84917.796875,5203568
"sp|Q5XI95|ADH6_RAT",0,2,0,NA,4.65015632030195,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Alcohol dehydrogenase 6 OS=Rattus norvegicus (Rat) OX=10116 GN=A",143083217,376,39700.5,5200894
"sp|Q64563|ADH4_RAT",0,2,0,NA,4.57590694634552,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","All-trans-retinol dehydrogenase [NAD(+)] ADH4 OS=Rattus norvegic",143083872,377,40250.55859375,5203429
"tr|D4A9P6|D4A9P6_RAT",0,1,0,NA,4.78943232636822,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","EF-hand domain-containing protein OS=Rattus norvegicus (Rat) OX=",143094113,232,27294.44140625,213031
"tr|D3ZGC5|D3ZGC5_RAT",0,0,1,NA,NA,4.88501763677991,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Similar to cytochrome P450 4F1 OS=Rattus norvegicus (Rat) OX=101",143090340,262,30428.441838429,49659298
"sp|O70490|ACSM2_RAT",0,1,1,NA,4.76480373349381,4.68746979970074,NA,NA,0.0773339337930699,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Acyl-coenzyme A synthetase ACSM2, mitochondrial OS=Rattus norveg",143079075,572,64104.0234375,7280871
"sp|Q924C9|S26A3_RAT",0,1,0,NA,4.60875153959239,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Chloride anion exchanger OS=Rattus norvegicus (Rat) OX=10116 GN=",143085324,757,83315.2265625,220109
"tr|D3ZWW6|D3ZWW6_RAT",0,0,1,NA,NA,4.67531840876238,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RGD1564712 OS=Rattus norvegicus (Rat) OX=10116 GN=RGD1564712 PE=",143092429,90,10370.357421875,229460
"tr|D3ZPG6|D3ZPG6_RAT",1,0,0,4.64830701539873,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","F-box domain-containing protein OS=Rattus norvegicus (Rat) OX=10",143091401,590,67728.434849904,49659545
"sp|O54922|EXOC7_RAT",0,1,1,NA,4.63227949725073,4.61251096496418,NA,NA,0.0197685322865455,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Exocyst complex component 7 OS=Rattus norvegicus (Rat) OX=10116",143078995,653,74998.8203125,214022
"sp|Q9JK66|PRKN_RAT",1,2,0,4.88626610555464,4.54032935770472,NA,0.345936747849917,NA,NA,0.210453818161314,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","E3 ubiquitin-protein ligase parkin OS=Rattus norvegicus (Rat) OX",143085674,465,51674.67578125,234695
"sp|Q08849|STX3_RAT",0,2,1,NA,4.86692460960486,4.74571976118064,NA,NA,0.121204848424219,NA,NA,0.446706807162544,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Syntaxin-3 OS=Rattus norvegicus (Rat) OX=10116 GN=Stx3 PE=1 SV=1",143081784,289,33236.44140625,215511
"sp|P32851|STX1A_RAT",3,3,3,4.70086895072111,4.77647336341168,4.87791077689566,-0.075604412690577,-0.177041826174555,-0.101437413483978,0.178745191692982,0.0118570069133488,0.0871386247963259,0,-1,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Syntaxin-1A OS=Rattus norvegicus (Rat) OX=10116 GN=Stx1a PE=1 SV",143080463,288,33046.70703125,219922
"tr|A0A0G2K4S0|A0A0G2K4S0_RAT",2,0,1,4.71304441168464,NA,4.63231731112342,NA,0.080727100561214,NA,NA,0.0821414643553387,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","AlbA_2 domain-containing protein OS=Rattus norvegicus (Rat) OX=1",143087652,385,43257.945564196,49657307
"sp|P20607|IL6_RAT",0,0,1,NA,NA,4.81060906492849,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Interleukin-6 OS=Rattus norvegicus (Rat) OX=10116 GN=Il6 PE=2 SV",143080066,211,24341.546875,214479
"tr|D4A1Z2|D4A1Z2_RAT",2,1,2,5.38060832205161,5.16767145404002,5.314748038643,0.21293686801159,0.0658602834086111,-0.147076584602979,0.840264825655815,0.93881892800305,0.88892660304728,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","KOW domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143093080,145,17219.48828125,221131
"tr|G3V8K2|G3V8K2_RAT",0,2,1,NA,5.00911971504444,5.62815375789405,NA,NA,-0.619034042849615,NA,NA,0.203643849279563,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Guanine nucleotide-binding protein subunit gamma OS=Rattus norve",143097012,75,8299.16015625,89052
"sp|Q64232|TECR_RAT",2,2,2,4.58770147557535,4.66909866905626,5.2847930546543,-0.0813971934809148,-0.697091579078956,-0.615694385598041,0.869374341435638,0.222900533888189,0.268802444681932,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Very-long-chain enoyl-CoA reductase OS=Rattus norvegicus (Rat) O",143083824,308,36098.8046875,217672
"tr|F1M1U8|F1M1U8_RAT",2,1,0,4.62034475778451,4.80778409771826,NA,-0.187439339933751,NA,NA,0.371329764342962,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ANK_REP_REGION domain-containing protein OS=Rattus norvegicus (R",143095979,347,39393.808669494,49661527
"sp|Q641Y0|OST48_RAT",0,0,1,NA,NA,4.66382449634403,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 4",143083805,441,48864.96484375,234825
"sp|Q6P720|ARHGP_RAT",0,1,0,NA,4.54419806963244,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Rho guanine nucleotide exchange factor 25 OS=Rattus norvegicus (",143084577,579,64119.25390625,233319
"sp|O89117|DEFB1_RAT",0,0,1,NA,NA,4.59375710723699,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Beta-defensin 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Defb1 PE=",143079215,69,7831.8232421875,217525
"tr|M0R6T8|M0R6T8_RAT",1,0,1,4.91759426689405,NA,4.66808546784483,NA,0.249508799049214,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","VWFA domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143097581,1169,128944.98372071,49663194
"sp|Q5U2V5|CRLS1_RAT",1,1,0,4.70160683396807,4.4847468837962,NA,0.21685995017187,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cardiolipin synthase (CMP-forming) OS=Rattus norvegicus (Rat) OX",143083091,302,32607.33984375,227079
"sp|P26794|PIM1_RAT",2,0,0,4.5526175615131,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Serine/threonine-protein kinase pim-1 OS=Rattus norvegicus (Rat)",143080282,313,35608.2265625,213039
"tr|F1M6I9|F1M6I9_RAT",1,0,0,4.72526252577895,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RRM domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143096286,329,34884.018452332,49661784
"sp|D3Z9R8|ATP68_RAT",0,3,1,NA,4.61969433237427,5.66035009143023,NA,NA,-1.04065575905596,NA,NA,0.00661836610798845,0,0,-1,3660,"Rattus_norvegicus_UniProt_2020-06-29","ATP synthase subunit ATP5MPL, mitochondrial OS=Rattus norvegicus",143078414,60,6909.65234375,210875
"tr|A0A0G2JUG3|A0A0G2JUG3_RAT",1,0,1,4.6677297793722,NA,4.76656683767042,NA,-0.0988370582982201,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Lipase domain-containing protein OS=Rattus norvegicus (Rat) OX=1",143086440,451,51658.394567416,49655329
"tr|F7F172|F7F172_RAT",1,0,0,4.8370451477701,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Methyltransferase-like 15 OS=Rattus norvegicus (Rat) OX=10116 GN",143096676,406,45544.377455876,49662153
"tr|G3V6T1|G3V6T1_RAT",1,3,2,4.75802426908389,4.76476301914627,4.66183913850062,-0.00673875006237701,0.0961851305832671,0.102923880645644,0.965386572399239,0.57114309860449,0.429853756084024,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coatomer subunit alpha OS=Rattus norvegicus (Rat) OX=10116 GN=Co",143096855,1224,138271.796875,229252
"sp|P11530|DMD_RAT",1,2,2,4.7887564575827,4.66340756824772,4.66183429981799,0.125348889334983,0.12692215776471,0.00157326842972694,0.707748742359085,0.704399363915705,0.995302502806355,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dystrophin OS=Rattus norvegicus (Rat) OX=10116 GN=Dmd PE=1 SV=2",143079728,3677,425563.36322801,49654569
"tr|D3ZQ32|D3ZQ32_RAT",0,0,1,NA,NA,4.77395792228265,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Pappalysin 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Pappa2 PE=3",143091479,1788,198430.953125,5210263
"tr|A0A0G2K204|A0A0G2K204_RAT",0,1,0,NA,4.64392704037574,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143087328,119,11718.733520673,49656771
"tr|F1LPP2|F1LPP2_RAT",1,0,0,4.69585347736223,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein kinase domain-containing protein OS=Rattus norvegicus (R",143095157,750,85361.2578125,222546
"tr|A0A0G2K358|A0A0G2K358_RAT",0,0,1,NA,NA,4.67881342959743,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cystinosin, lysosomal cystine transporter OS=Rattus norvegicus (",143087463,377,42802.52271931,49656995
"sp|Q80T02|GPBAR_RAT",0,1,0,NA,4.71240806947084,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G-protein coupled bile acid receptor 1 OS=Rattus norvegicus (Rat",143084897,329,35768.3046875,219171
"sp|Q8VHW7|CCG6_RAT",0,1,1,NA,4.41714275585693,4.87075473089694,NA,NA,-0.453611975040007,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Voltage-dependent calcium channel gamma-6 subunit OS=Rattus norv",143085199,260,28236.810546875,216447
"tr|A0A0G2JU20|A0A0G2JU20_RAT",1,0,0,5.09435388583537,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143086391,50,5646.6591796875,5214667
"tr|D3ZLZ1|D3ZLZ1_RAT",0,2,0,NA,4.67001152368171,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr522",143091091,315,35103.3515625,235273
"sp|P49654|P2RX3_RAT",1,0,0,4.91496474832075,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","P2X purinoceptor 3 OS=Rattus norvegicus (Rat) OX=10116 GN=P2rx3",143080781,397,44363.43359375,219974
"sp|P47197|AKT2_RAT",1,0,0,4.6983696931793,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RAC-beta serine/threonine-protein kinase OS=Rattus norvegicus (R",143080704,481,55507.97265625,218257
"tr|M0R8J7|M0R8J7_RAT",0,1,0,NA,4.70511203283403,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coiled-coil domain containing 36 OS=Rattus norvegicus (Rat) OX=1",143097780,574,63323.16015625,5426394
"tr|D3ZN27|D3ZN27_RAT",1,1,1,4.71925667387843,4.91312941953548,4.74943397121782,-0.193872745657057,-0.0301772973393897,0.163695448317667,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","J domain-containing protein OS=Rattus norvegicus (Rat) OX=10116",143091233,2243,254346.328125,225765
"tr|D3ZDT6|D3ZDT6_RAT",0,1,1,NA,4.72599353750498,4.71453176657762,NA,NA,0.0114617709273661,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PKD_channel domain-containing protein OS=Rattus norvegicus (Rat)",143089996,676,77557.660434172,19344122
"tr|A0A0G2K9M4|A0A0G2K9M4_RAT",0,1,2,NA,4.57536659654174,4.67114647356142,NA,NA,-0.0957798770196723,NA,NA,0.547214327024844,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","WD repeat and FYVE domain-containing 3 OS=Rattus norvegicus (Rat",143088204,3506,391321.56439178,49658240
"sp|Q63151|ACSL3_RAT",1,0,0,4.67051952732363,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Long-chain-fatty-acid--CoA ligase 3 OS=Rattus norvegicus (Rat) O",143083567,720,80406.3515625,215902
"tr|Q6QI22|Q6QI22_RAT",0,1,0,NA,4.81825951399517,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LRRGT00186 OS=Rattus norvegicus (Rat) OX=10116 GN=LOC498236 PE=2",143099378,925,105863.96875,233852
"tr|D3ZSX2|D3ZSX2_RAT",1,0,0,4.54135529075743,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","AF-4_C domain-containing protein OS=Rattus norvegicus (Rat) OX=1",143091856,1150,125606.98596208,19343755
"tr|D3ZUQ3|D3ZUQ3_RAT",2,1,0,4.77313901016923,4.87887248780213,NA,-0.105733477632902,NA,NA,0.401908352007988,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coronin OS=Rattus norvegicus (Rat) OX=10116 GN=LOC108348151 PE=3",143092127,184,20019.181880162,49659742
"sp|Q63347|PRS7_RAT",3,3,3,5.15692160184452,4.74609766234309,4.7257070954621,0.410823939501427,0.431214506382417,0.0203905668809901,0.0113448492445734,0.00917661165270519,0.864010354099252,1,1,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","26S proteasome regulatory subunit 7 OS=Rattus norvegicus (Rat) O",143083621,433,48544.06640625,5203237
"tr|D3ZRD2|D3ZRD2_RAT",1,1,0,4.55732606487244,4.73255210795971,NA,-0.175226043087266,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coiled-coil domain-containing 15 OS=Rattus norvegicus (Rat) OX=1",143091648,758,87056.175762103,49659615
"tr|D3ZDR1|D3ZDR1_RAT",0,0,1,NA,NA,4.78549588935927,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","FAM193_C domain-containing protein OS=Rattus norvegicus (Rat) OX",143089981,777,83004.890625,211982
"tr|F1M859|F1M859_RAT",0,0,1,NA,NA,4.28264867812635,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Homeobox domain-containing protein OS=Rattus norvegicus (Rat) OX",143096387,206,23485.255897925,49661894
"sp|Q7TNZ5|REBL1_RAT",0,1,0,NA,4.69157423573652,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","GTPase RhebL1 OS=Rattus norvegicus (Rat) OX=10116 GN=Rhebl1 PE=2",143084844,183,20735.806640625,230158
"sp|Q5FVL4|CC153_RAT",1,1,0,4.69638758955262,4.6321220412066,NA,0.0642655483460217,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coiled-coil domain-containing protein 153 OS=Rattus norvegicus (",143082628,202,23392.50390625,229246
"tr|D3ZF49|D3ZF49_RAT",1,1,0,4.56165467978796,4.72674747668174,NA,-0.165092796893782,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transmembrane serine protease 6 OS=Rattus norvegicus (Rat) OX=10",143090178,772,86311.00892751,19344339
"tr|A0A0G2K999|A0A0G2K999_RAT",1,0,0,4.63539811763235,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Sidekick cell adhesion molecule 2 OS=Rattus norvegicus (Rat) OX=",143088153,2175,239729.93798153,49658168
"sp|F1M391|STING_RAT",0,0,1,NA,NA,4.60909131002882,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Stimulator of interferon genes protein OS=Rattus norvegicus (Rat",143078705,379,42627.7421875,5427677
"tr|E9PTR3|E9PTR3_RAT",1,2,3,4.77678644218726,4.73768584393153,4.75038033707042,0.039100598255728,0.0264061051168412,-0.0126944931388868,0.786346425462823,0.845534596313213,0.90548297604056,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Drosha ribonuclease III OS=Rattus norvegicus (Rat) OX=10116 GN=D",143094982,1373,158939.17254345,19357236
"tr|D3ZMZ6|D3ZMZ6_RAT",1,0,0,4.77481317730505,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G_PROTEIN_RECEP_F1_2 domain-containing protein OS=Rattus norvegi",143091218,312,34732.18359375,227240
"sp|Q62924|AKA11_RAT",0,2,0,NA,4.67557661994323,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","A-kinase anchor protein 11 OS=Rattus norvegicus (Rat) OX=10116 G",143083493,1129,124402.96875,217436
"sp|Q00981|UCHL1_RAT",3,3,3,4.89495896923743,5.09614988249943,5.38856610539857,-0.201190913262001,-0.493607136161143,-0.292416222899142,0.570248272743794,0.191211117544653,0.416460583754656,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ubiquitin carboxyl-terminal hydrolase isozyme L1 OS=Rattus norve",143081622,223,24822.44140625,116053
"tr|A0A0G2K4G0|A0A0G2K4G0_RAT",0,2,0,NA,4.85379439587949,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PHD-type domain-containing protein OS=Rattus norvegicus (Rat) OX",143087615,1887,200940.328125,5426629
"sp|Q63494|KCAB3_RAT",1,0,0,4.74888290183138,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Voltage-gated potassium channel subunit beta-3 OS=Rattus norvegi",143083671,404,43662.1875,219404
"sp|P19633|CASQ1_RAT",0,2,0,NA,4.79536270263475,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Calsequestrin-1 OS=Rattus norvegicus (Rat) OX=10116 GN=Casq1 PE=",143080032,406,46420.280722068,19344479
"tr|F1LMD5|F1LMD5_RAT",1,0,0,4.6317662728351,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PHD-type domain-containing protein OS=Rattus norvegicus (Rat) OX",143095058,593,66836.5546875,5199211
"sp|P69897|TBB5_RAT",3,3,3,4.97598060758293,6.12219561431121,5.64002264832769,-1.14621500672828,-0.664042040744764,0.482172965983519,0.00107496272463303,0.0144113464072453,0.0483098807247423,-1,-1,1,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tubulin beta-5 chain OS=Rattus norvegicus (Rat) OX=10116 GN=Tubb",143081310,444,49638.96875,69454
"sp|P85108|TBB2A_RAT",3,3,3,4.94875633202834,5.42877620907071,5.79721084662681,-0.480019877042379,-0.848454514598475,-0.368434637556097,0.252090325134329,0.0663846887912611,0.368349042377086,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tubulin beta-2A chain OS=Rattus norvegicus (Rat) OX=10116 GN=Tub",143081464,445,49874.953125,86314
"tr|B4F7C2|B4F7C2_RAT",3,3,3,5.78834505140343,5.94548599270467,5.38334324715055,-0.157140941301249,0.40500180425288,0.562142745554129,0.562633705639348,0.165455285961159,0.0709372877660253,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tubulin beta chain OS=Rattus norvegicus (Rat) OX=10116 GN=Tubb4a",143089067,444,49553.8984375,63536
"sp|P12346|TRFE_RAT",3,3,3,4.7820170011069,4.80142028929404,4.79376920358152,-0.0194032881871422,-0.0117522024746206,0.0076510857125216,0.405444536473582,0.607437769703011,0.736325336012611,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Serotransferrin OS=Rattus norvegicus (Rat) OX=10116 GN=Tf PE=1 S",143079752,698,76345.6328125,236393
"sp|P62824|RAB3C_RAT",2,3,3,4.73439969240445,4.74703887727258,4.72390076239479,-0.0126391848681298,0.010498930009657,0.0231381148777867,0.825950464530819,0.854947148902936,0.655313865286969,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ras-related protein Rab-3C OS=Rattus norvegicus (Rat) OX=10116 G",143081191,227,25855.59765625,116333
"tr|F1M349|F1M349_RAT",0,0,1,NA,NA,4.71459109925486,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zic family member 5 OS=Rattus norvegicus (Rat) OX=10116 GN=Zic5",143096060,265,29464.351046012,19343959
"tr|D3ZT52|D3ZT52_RAT",2,1,0,4.70704165290526,4.38064434127366,NA,0.326397311631598,NA,NA,0.252948985047204,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Polybromo 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Pbrm1 PE=1 SV",143091891,1726,197054.42248313,49659673
"tr|F1M7P8|F1M7P8_RAT",1,0,1,4.81819799456095,NA,4.682466251943,NA,0.135731742617951,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","B30.2/SPRY domain-containing protein OS=Rattus norvegicus (Rat)",143096369,442,49665.46875,2532480
"tr|M0R3Z8|M0R3Z8_RAT",1,2,0,4.81930994346525,4.73462696231891,NA,0.0846829811463472,NA,NA,0.50486394392127,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RCG28930, isoform CRA_b OS=Rattus norvegicus (Rat) OX=10116 GN=R",143097232,962,105695.15625,5207445
"tr|Q6AYD0|Q6AYD0_RAT",0,2,0,NA,4.72701654894969,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leucine-rich repeat-containing 17 OS=Rattus norvegicus (Rat) OX=",143099223,446,52107.9296875,211434
"tr|B4F791|B4F791_RAT",0,0,1,NA,NA,4.82053900238112,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PH domain-containing protein OS=Rattus norvegicus (Rat) OX=10116",143089058,162,18797.40625,212791
"sp|Q3MIE4|VAT1_RAT",3,3,3,4.75005391912904,4.7167662271305,4.92915964316623,0.0332876919985363,-0.179105724037191,-0.212393416035727,0.78377593951102,0.173503415141997,0.116805588152206,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Synaptic vesicle membrane protein VAT-1 homolog OS=Rattus norveg",143082002,404,43091,214680
"tr|D4A6W5|D4A6W5_RAT",1,0,0,4.82800659714547,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143093719,496,56388.989313052,49660173
"tr|B5DEL6|B5DEL6_RAT",1,0,0,4.66420030711956,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Homeobox domain-containing protein OS=Rattus norvegicus (Rat) OX",143089101,237,25844.41015625,7282492
"sp|P61250|CNCG_RAT",0,1,0,NA,4.66809606326705,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodieste",143081111,83,9038.62890625,108844
"sp|Q5U1W5|U1SBP_RAT",1,0,1,4.80411325119052,NA,4.59498319873102,NA,0.209130052459495,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","U11/U12 small nuclear ribonucleoprotein 35 kDa protein OS=Rattus",143083030,244,29186.185546875,211412
"sp|Q80XX4|MSTN1_RAT",1,1,0,4.68093886334952,4.70198198540983,NA,-0.0210431220603118,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Musculoskeletal embryonic nuclear protein 1 OS=Rattus norvegicus",143084927,82,8979.6396484375,220211
"tr|D3ZCS6|D3ZCS6_RAT",0,0,1,NA,NA,4.91754571399059,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Otopetrin 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Otop2 PE=3 SV",143089863,563,62371.20703125,222697
"tr|D3ZMG5|D3ZMG5_RAT",0,0,1,NA,NA,4.82477976132898,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Hypothetical LOC300207 (Predicted) OS=Rattus norvegicus (Rat) OX",143091153,131,15495.859375,229607
"tr|D3ZP78|D3ZP78_RAT",2,1,0,4.69034211715361,4.77841226800653,NA,-0.0880701508529222,NA,NA,0.464201873947702,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coiled-coil domain-containing 122 OS=Rattus norvegicus (Rat) OX=",143091365,291,34300.71875,5211724
"tr|D4A3U7|D4A3U7_RAT",1,1,1,4.72431474080849,4.67652988412927,4.74148593878875,0.0477848566792174,-0.0171711979802645,-0.0649560546594818,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mitogen-activated protein kinase OS=Rattus norvegicus (Rat) OX=1",143093332,371,42153.453125,7280842
